"eco_values","species","latitude","longitude","date_obs","source","Temperatur","Moisture","Landcover","Landforms","Climate_Re","Red","Green","Blue","W_Ecosystm","color","occurrence_id","t_mean_c","prec_mean_annual","elevation","slope_deg","aspect_deg","aspect_class","NDVI","temp_class","prec_class","distance_to_nearest_castor_m","distance_to_nearest_castor_km"
103,"Castor fiber",47.24236,7.93392,"2024-11-17","gbif","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",2525,10.6770833333334,86.6875,516,3.93709302029256,328.989052132708,"North",0.717827777777778,"(10.1,11.6]","(74.4,88.1]",0,0
103,"Castor fiber",47.46691,8.00233,"2025-01-15","gbif","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",2527,10.4666666666667,88.4375,517,4.73657355799943,232.623597341575,"West",0.631355555555556,"(10.1,11.6]","(88.1,102]",0,0
103,"Castor fiber",47.0634,7.27408,"2023-05-20","gbif","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",2534,11.2270833333334,78.375,442,0.185295832389453,55.5588004191456,"East",0.65085,"(10.1,11.6]","(74.4,88.1]",0,0
103,"Castor fiber",47.549745,8.351603,"2025-03-07","gbif","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",2535,10.3145833333334,89.9791666666667,518,1.07306695657827,347.551803740892,"North",0.701238888888889,"(10.1,11.6]","(88.1,102]",0,0
103,"Castor fiber",46.97186,6.81442,"2023-06-29","gbif","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",2536,9.89791666666667,101.666666666667,706,9.31434956677135,123.696985088018,"East",0.737594444444444,"(8.51,10.1]","(88.1,102]",0,0
103,"Castor fiber",47.15343,7.33974,"2023-05-23","gbif","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",2539,11.1333333333334,79.0625,425,0.868524500785188,151.011757753984,"South",0.630855555555556,"(10.1,11.6]","(74.4,88.1]",0,0
103,"Castor fiber",46.79159,6.75102,"2023-05-02","gbif","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",2540,11.8479166666667,80.1458333333333,470,8.23316996693598,323.085419967021,"North",0.630761111111111,"(11.6,13.2]","(74.4,88.1]",0,0
103,"Castor fiber",46.92689,6.81494,"2025-09-30","gbif","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",2544,11.3270833333333,91.1458333333333,462,2.97719356728009,146.640861620366,"South",0.506044444444444,"(10.1,11.6]","(88.1,102]",0,0
103,"Castor fiber",46.8835,7.27464,"2025-02-12","gbif","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",2560,10.6666666666667,89.25,597,1.64419687064264,321.312326054868,"North",0.701094444444444,"(10.1,11.6]","(88.1,102]",0,0
103,"Castor fiber",46.83615,6.68491,"2025-05-19","gbif","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",2571,11.725,93.5625,457,1.7166470237545,239.768979805737,"West",0.561138888888889,"(11.6,13.2]","(88.1,102]",0,0
103,"Castor fiber",46.70122,6.6868,"2023-01-03","gbif","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",2573,11.4020833333333,88.875,573,3.88214959721363,99.6981033332514,"East",0.6812,"(10.1,11.6]","(88.1,102]",0,0
103,"Castor fiber",47.28494,8.33088,"2025-03-22","gbif","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",2597,11.2666666666667,89.375,449,0.0464550111207627,55.6694442443418,"East",0.676261111111111,"(10.1,11.6]","(88.1,102]",0,0
103,"Castor fiber",46.88358,7.34024,"2025-04-04","gbif","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",2612,10.3333333333334,91.3333333333333,666,3.32225848770139,25.0600127661011,"North",0.724094444444444,"(10.1,11.6]","(88.1,102]",0,0
103,"Castor fiber",46.61034,6.55752,"2023-06-03","gbif","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",2623,11.9291666666667,90.0208333333333,529,3.28704697231585,284.760128780721,"West",0.486761111111111,"(11.6,13.2]","(88.1,102]",0,0
103,"Castor fiber",46.8357,6.61937,"2023-06-05","gbif","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",2647,10.9062500000001,103.125,582,7.5523038833939,159.172139402633,"South",0.603133333333333,"(10.1,11.6]","(102,115]",0,0
103,"Castor fiber",47.169285,7.323405,"2023-06-05","gbif","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",2651,11.0708333333334,88.6666666666667,426,0.685432286705652,353.587180609123,"North",0.655405555555556,"(10.1,11.6]","(88.1,102]",0,0
103,"Castor fiber",47.403506,8.478431,"2025-07-30","gbif","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",2655,11.2541666666667,82.7291666666667,399,3.54716451892027,188.71712544209,"South",0.586144444444444,"(10.1,11.6]","(74.4,88.1]",0,0
103,"Castor fiber",46.97357,7.40578,"2025-02-23","gbif","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",2660,10.7583333333334,81.7916666666667,540,6.09130713152943,165.552030116346,"South",0.7194,"(10.1,11.6]","(74.4,88.1]",0,0
103,"Castor fiber",47.63934,8.86917,"2024-02-21","gbif","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",2673,10.5770833333333,82.0625,481,6.43533467602571,32.9466890299611,"North",0.706555555555556,"(10.1,11.6]","(74.4,88.1]",0,0
103,"Castor fiber",46.192749,7.252591,"2024-03-21","gbif","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",2682,11.8083333333334,73.5,478,1.71119269220153,127.751259355429,"East",0.668833333333333,"(11.6,13.2]","(60.6,74.4]",0,0
103,"Castor fiber",46.25393,7.47106,"2025-03-27","gbif","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",2684,11.2270833333334,66.7916666666667,546,16.1956645486068,340.032020144677,"North",0.643905555555556,"(10.1,11.6]","(60.6,74.4]",0,0
103,"Castor fiber",47.51267,7.80369,"2025-02-19","gbif","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",2686,10.9604166666667,83.4583333333333,426,13.7194361385255,89.0341218525483,"East",0.732755555555555,"(10.1,11.6]","(74.4,88.1]",0,0
103,"Castor fiber",47.01797,7.07694,"2024-03-15","gbif","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",2691,11.1625,84.9166666666667,466,1.67155421020391,170.804667920464,"South",0.843194444444444,"(10.1,11.6]","(74.4,88.1]",0,0
103,"Castor fiber",47.320256,8.374125,"2026-01-30","gbif","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",2696,11.6125,83.625,377,0.174422745670561,318.67881568496,"North",0.670411111111111,"(10.1,11.6]","(74.4,88.1]",0,0
103,"Castor fiber",47.06329,7.20827,"2023-05-20","gbif","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",2697,11.2500000000001,79.1041666666667,447,3.12011082302403,159.970512274436,"South",0.601111111111111,"(10.1,11.6]","(74.4,88.1]",0,0
103,"Castor fiber",47.46789,7.14019,"2023-04-22","gbif","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",2702,10.7541666666667,86.4375,460,2.09428310344122,97.1832014498247,"East",0.4816,"(10.1,11.6]","(74.4,88.1]",0,0
103,"Castor fiber",47.23695,8.66027,"2023-06-26","gbif","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",2707,11.35625,98.75,423,4.94700007216656,44.0726131671819,"North",0.613377777777778,"(10.1,11.6]","(88.1,102]",0,0
103,"Castor fiber",47.19806,7.73556,"2024-03-26","gbif","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",2710,10.6229166666667,82.6666666666667,502,2.34308988601911,330.652666168433,"North",0.661061111111111,"(10.1,11.6]","(74.4,88.1]",0,0
103,"Castor fiber",46.845346,7.173295,"2025-04-20","gbif","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",2716,10.5791666666667,92.125,579,0.174644672831633,334.168432671475,"North",0.748922222222222,"(10.1,11.6]","(88.1,102]",0,0
103,"Castor fiber",47.28441,8.39697,"2025-04-18","gbif","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",2718,11.5729166666667,85.1458333333333,395,2.68852413091915,245.859202556671,"West",0.584194444444444,"(10.1,11.6]","(74.4,88.1]",0,0
103,"Castor fiber",47.50868,8.46739,"2024-03-13","gbif","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",2725,10.8458333333334,80.2916666666667,477,4.92399628949241,115.125795211543,"East",0.593438888888889,"(10.1,11.6]","(74.4,88.1]",0,0
103,"Castor fiber",47.54942,8.86675,"2025-04-09","gbif","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",2747,10.7854166666667,76.6458333333333,444,4.35296808594416,352.379896802191,"North",0.680772222222222,"(10.1,11.6]","(74.4,88.1]",0,0
103,"Castor fiber",46.29868,7.66577,"2025-04-25","gbif","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",2752,10.5791666666667,70.7708333333333,624,1.63519142660841,16.0417788149881,"North",0.654911111111111,"(10.1,11.6]","(60.6,74.4]",0,0
103,"Castor fiber",47.32881,8.46392,"2023-06-09","gbif","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",2760,10.7854166666667,99.0416666666667,522,0.846246757098581,93.5496691438588,"East",0.693394444444444,"(10.1,11.6]","(88.1,102]",0,0
103,"Castor fiber",47.01854,7.47151,"2024-04-08","gbif","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",2767,10.7125,80.9375,543,2.13050845075644,27.7505531180763,"North",0.726666666666667,"(10.1,11.6]","(74.4,88.1]",0,0
103,"Castor fiber",47.06295,7.07663,"2023-06-25","gbif","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",2768,11.0666666666667,92.4166666666667,513,13.6163225512437,160.711431327939,"South",0.744877777777778,"(10.1,11.6]","(88.1,102]",0,0
103,"Castor fiber",47.55524,8.26899,"2023-05-10","gbif","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",2776,11.0583333333334,79.9791666666667,411,0.953429962401347,34.4837467408179,"North",0.65565,"(10.1,11.6]","(74.4,88.1]",0,0
103,"Castor fiber",47.64231,8.60307,"2024-04-10","gbif","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",2778,11.1458333333334,70.6875,369,0.784316939932274,39.8041825447879,"North",0.611133333333333,"(10.1,11.6]","(60.6,74.4]",0,0
103,"Castor fiber",47.19844,7.47162,"2024-04-26","gbif","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",2779,11.10625,80.9166666666667,425,0,90,"East",0.569038888888889,"(10.1,11.6]","(74.4,88.1]",0,0
103,"Castor fiber",47.06058,8.26133,"2024-04-13","gbif","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",2785,11.5937500000001,105.958333333333,442,1.3069912670497,118.751033056229,"East",0.414261111111111,"(10.1,11.6]","(102,115]",0,0
103,"Castor fiber",47.51187,8.00281,"2024-04-30","gbif","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",2792,11.1083333333333,84.1666666666667,411,5.24632969288014,84.8572819243496,"East",0.786433333333334,"(10.1,11.6]","(74.4,88.1]",0,0
103,"Castor fiber",47.53708,8.388012,"2024-05-22","gbif","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",2799,10.58125,88.8333333333333,489,3.47188756509254,24.2229838595304,"North",0.756311111111111,"(10.1,11.6]","(88.1,102]",0,0
103,"Castor fiber",47.578853,8.885961,"2025-05-18","gbif","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",2800,11.18125,73.8958333333333,391,1.87340289175031,191.879183814662,"South",0.794466666666667,"(10.1,11.6]","(60.6,74.4]",0,0
103,"Castor fiber",46.94748,6.840193,"2024-05-28","gbif","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",2801,11.2916666666667,85.8541666666667,463,2.9710713787885,342.081740848566,"North",0.441827777777778,"(10.1,11.6]","(74.4,88.1]",0,0
103,"Castor fiber",47.60067,8.20321,"2023-03-17","gbif","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",2806,11.0958333333334,81.875,384,0.785525267948543,117.833449975801,"East",0.673605555555556,"(10.1,11.6]","(74.4,88.1]",0,0
103,"Castor fiber",47.14119,9.11956,"2024-05-02","gbif","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",2817,11.15,138.708333333333,560,32.7351499228722,190.352147856679,"South",0.785038888888889,"(10.1,11.6]","(129,143]",0,0
103,"Castor fiber",47.549876,7.858072,"2025-05-31","gbif","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",2833,11.5291666666667,83.0625,331,1.43092805295473,216.347701708288,"South",0.605605555555556,"(10.1,11.6]","(74.4,88.1]",0,0
103,"Castor fiber",47.33086,8.19935,"2023-05-06","gbif","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",2834,11.05,88.75,471,4.22779022544161,246.292639859407,"West",0.670255555555556,"(10.1,11.6]","(88.1,102]",0,0
103,"Castor fiber",47.567293,8.872999,"2025-06-12","gbif","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",2835,11.2666666666667,72.5625,381,0.56354301883186,326.802876451724,"North",0.753238888888889,"(10.1,11.6]","(60.6,74.4]",0,0
103,"Castor fiber",47.55304,8.53468,"2023-03-21","gbif","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",2839,10.6791666666667,76.5,430,7.47120143269592,225.50538031815,"West",0.592094444444444,"(10.1,11.6]","(74.4,88.1]",0,0
103,"Castor fiber",46.97353,7.34007,"2023-07-02","gbif","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",2842,10.6270833333334,86.625,569,2.26376629841187,152.958137089605,"South",0.698883333333333,"(10.1,11.6]","(74.4,88.1]",0,0
103,"Castor fiber",47.06009,8.32714,"2023-05-03","gbif","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",2843,11.0375,110.5625,501,7.15756321398123,172.065511055963,"South",0.719711111111111,"(10.1,11.6]","(102,115]",0,0
103,"Castor fiber",47.06272,7.01081,"2025-06-05","gbif","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",2846,8.74583333333339,109.645833333333,882,11.4276482539891,130.654150089824,"East",0.693433333333333,"(8.51,10.1]","(102,115]",0,0
103,"Castor fiber",47.50807,8.53375,"2024-03-31","gbif","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",2857,11.0291666666667,77.0833333333333,413,1.09097606672463,27.3242012396946,"North",0.465722222222222,"(10.1,11.6]","(74.4,88.1]",0,0
103,"Castor fiber",47.19674,8.06547,"2025-07-23","gbif","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",2860,10.6083333333333,93,548,1.51979305923491,248.78151688344,"West",0.685888888888889,"(10.1,11.6]","(88.1,102]",0,0
103,"Castor fiber",47.598,8.53561,"2024-03-18","gbif","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",2863,10.9625,76.0625,415,0.814181159925751,275.539318764256,"West",0.51165,"(10.1,11.6]","(74.4,88.1]",0,0
103,"Castor fiber",47.506451,8.901468,"2024-06-17","gbif","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",2883,10.5791666666667,82.6875,513,1.7097877099577,334.66062190723,"North",0.7868,"(10.1,11.6]","(74.4,88.1]",0,0
103,"Castor fiber",47.28631,8.13262,"2025-08-07","gbif","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",2886,10.70625,94.3125,502,4.43029772162803,44.4288050525795,"North",0.7411,"(10.1,11.6]","(88.1,102]",0,0
103,"Castor fiber",47.28589,8.19871,"2023-06-17","gbif","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",2892,10.5333333333334,95.3958333333333,510,11.8683952623917,83.7544238318058,"East",0.603761111111111,"(10.1,11.6]","(88.1,102]",0,0
103,"Castor fiber",47.42326,7.53802,"2024-04-06","gbif","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",2895,11.2729166666667,70.5833333333333,366,2.15356293115543,91.3935395033972,"East",0.639883333333333,"(10.1,11.6]","(60.6,74.4]",0,0
103,"Castor fiber",47.24319,7.66977,"2023-06-07","gbif","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",2898,10.9291666666667,81.3958333333333,456,2.00422980286398,207.311380020956,"South",0.833444444444444,"(10.1,11.6]","(74.4,88.1]",0,0
103,"Castor fiber",46.904649,7.514728,"2024-06-24","gbif","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",2901,10.86875,83.9375,511,1.6681432801729,225.045160882606,"West",0.764338888888889,"(10.1,11.6]","(74.4,88.1]",0,0
103,"Castor fiber",47.45592,9.12951,"2022-01-24","gbif","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",2902,10.7375,98.0416666666667,504,3.27321749109021,196.373629311627,"South",0.722805555555555,"(10.1,11.6]","(88.1,102]",0,0
103,"Castor fiber",47.459352,9.157639,"2025-09-16","gbif","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",2907,10.3979166666667,99.9583333333333,522,6.31374899725026,149.738922857019,"South",0.7853,"(10.1,11.6]","(88.1,102]",0,0
103,"Castor fiber",46.11821,7.01824,"2025-09-19","gbif","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",2916,8.56666666666672,104.1875,954,17.9263180834636,113.138100126057,"East",0.741072222222222,"(8.51,10.1]","(102,115]",0,0
103,"Castor fiber",47.47472,7.851196,"2025-10-20","gbif","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",2923,10.8958333333334,85.4166666666667,436,2.17195349097772,226.588747768953,"West",0.689738888888889,"(10.1,11.6]","(74.4,88.1]",0,0
103,"Castor fiber",47.474771,7.85123,"2025-10-30","gbif","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",2924,10.8958333333334,85.4166666666667,436,2.17195349097772,226.588747768953,"West",0.689738888888889,"(10.1,11.6]","(74.4,88.1]",0,0
103,"Castor fiber",47.072364,8.297236,"2024-07-20","gbif","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",2930,11.6333333333334,104.958333333333,436,2.6988576758182,318.324467726093,"North",0.634288888888889,"(10.1,11.6]","(102,115]",0,0
103,"Castor fiber",47.579907,8.882661,"2025-03-28","gbif","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",2944,11.1895833333334,73.7291666666667,402,3.89897317214724,186.808629580415,"South",0.724483333333333,"(10.1,11.6]","(60.6,74.4]",0,0
103,"Castor fiber",46.97345,7.27436,"2023-08-03","gbif","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",2966,11.0270833333334,86.5625,472,0.805259234214972,19.3604501372564,"North",0.749466666666667,"(10.1,11.6]","(74.4,88.1]",0,0
103,"Castor fiber",46.8386,7.53695,"2025-06-02","gbif","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",2972,9.66875000000005,97.5208333333333,769,10.5321006065039,120.604503683365,"East",0.782772222222222,"(8.51,10.1]","(88.1,102]",0,0
103,"Castor fiber",47.45887,9.157661,"2024-02-04","gbif","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",2974,10.3979166666667,99.9583333333333,522,6.31374899725026,149.738922857019,"South",0.7853,"(10.1,11.6]","(88.1,102]",0,0
103,"Castor fiber",46.83841,7.20923,"2024-08-11","gbif","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",2978,10.1083333333333,99.0208333333333,640,2.9370703574324,283.923889818113,"West",0.690638888888889,"(10.1,11.6]","(88.1,102]",0,0
103,"Castor fiber",47.2433,7.60373,"2024-08-31","gbif","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",2991,10.8229166666667,84.8541666666667,454,1.58914083271499,105.290517011439,"East",0.618094444444445,"(10.1,11.6]","(74.4,88.1]",0,0
103,"Castor fiber",47.009864,7.030469,"2024-09-21","gbif","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",2996,11.3520833333334,86.7291666666667,430,0.513131917883325,284.790127039821,"West",0.516044444444444,"(10.1,11.6]","(74.4,88.1]",0,0
103,"Castor fiber",46.16375,7.21209,"2024-09-18","gbif","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",3001,11.8604166666667,82.875,465,1.09525169691526,133.916784674526,"East",0.740194444444444,"(11.6,13.2]","(74.4,88.1]",0,0
103,"Castor fiber",46.74857,7.60222,"2024-06-16","gbif","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",3018,10.7166666666667,97.25,568,0.752405093873375,65.3028886506109,"East",0.740033333333334,"(10.1,11.6]","(88.1,102]",0,0
103,"Castor fiber",47.37727,7.93517,"2024-10-15","gbif","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",3029,10.8520833333334,85.2708333333333,474,3.15205571682417,87.1443342953217,"East",0.827594444444445,"(10.1,11.6]","(74.4,88.1]",0,0
103,"Castor fiber",46.526905,6.742401,"2024-03-15","gbif","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",3041,10.9020833333334,124.270833333333,718,0.572305242632069,133.365466148807,"East",0.662577777777778,"(10.1,11.6]","(115,129]",0,0
103,"Castor fiber",46.38177,6.17125,"2023-10-27","gbif","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",3069,12.025,105.5,492,2.07882713050009,151.861481009084,"South",0.59305,"(11.6,13.2]","(102,115]",0,0
103,"Castor fiber",46.25314,7.0172,"2023-02-05","gbif","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",3072,11.5270833333334,95,487,13.0747600372295,172.033873577295,"South",0.729872222222222,"(10.1,11.6]","(88.1,102]",0,0
103,"Castor fiber",47.59518,8.80149,"2023-10-10","gbif","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",3076,10.4875,75.0208333333333,525,2.73245093158041,175.142754492791,"South",0.7936,"(10.1,11.6]","(74.4,88.1]",0,0
103,"Castor fiber",46.79023,6.55458,"2023-02-04","gbif","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",3097,11.1458333333334,88.2916666666667,556,3.45713795619656,104.912756423672,"East",0.76545,"(10.1,11.6]","(88.1,102]",0,0
103,"Castor fiber",46.801022,7.157046,"2023-12-27","gbif","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",3120,10.3916666666667,94.7291666666667,576,7.85762754565986,99.7283996240421,"East",0.689533333333333,"(10.1,11.6]","(88.1,102]",0,0
